"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"49","GO:0032515",0.00809742997659586,0.999972402808431,1,11,"negative regulation of phosphoprotein phosphatase activity","BP"
"54","GO:0034976",0.0386663777704733,0.999314027351001,1,50,"response to endoplasmic reticulum stress","BP"
"56","GO:0035229",0.000732845178203341,1,1,1,"positive regulation of glutamate-cysteine ligase activity","BP"
"58","GO:0035729",0.00742029637288634,0.999977062665607,1,10,"cellular response to hepatocyte growth factor stimulus","BP"
"59","GO:0035733",0.000732845178203341,1,1,1,"hepatic stellate cell activation","BP"
"67","GO:0043524",0.0484670603930429,0.998913742148592,1,63,"negative regulation of neuron apoptotic process","BP"
"68","GO:0044344",0.00854034808212079,0.999969295827519,1,11,"cellular response to fibroblast growth factor stimulus","BP"
"69","GO:0044752",0.0036816546418704,0.999994987575291,1,5,"response to human chorionic gonadotropin","BP"
"71","GO:0045454",0.0461903558832556,0.999014495968756,1,62,"cell redox homeostasis","BP"
"73","GO:0045739",0.0217045934975395,0.999788640295926,1,28,"positive regulation of DNA repair","BP"
"78","GO:0048511",0.033683507015377,0.999481837317842,1,44,"rhythmic process","BP"
"81","GO:0051409",0.0014651945804372,0.999999504223951,1,2,"response to nitrosative stress","BP"
"82","GO:0051775",0.00554790880162939,0.999987796501032,1,7,"response to redox state","BP"
"84","GO:0051900",0.003673998397818,0.999995008417457,1,5,"regulation of mitochondrial depolarization","BP"
"85","GO:0055072",0.0127229663171226,0.999929345565812,1,17,"iron ion homeostasis","BP"
"86","GO:0060548",0.0322244359300817,0.99952653437452,1,42,"negative regulation of cell death","BP"
"87","GO:0061077",0.0141648118173281,0.999912072926151,1,18,"chaperone-mediated protein folding","BP"
"89","GO:0071333",0.0285977010485017,0.99962856423866,1,38,"cellular response to glucose stimulus","BP"
"90","GO:0071372",0.0051938365569792,0.999989306029691,1,7,"cellular response to follicle-stimulating hormone stimulus","BP"
"92","GO:0097069",0.0014651945804372,0.999999504223951,1,2,"cellular response to thyroxine stimulus","BP"
"94","GO:0097746",0.00555419395718834,0.999987768803329,1,7,"regulation of blood vessel diameter","BP"
"95","GO:1903334",0.00220890496926965,0.999998497188733,1,3,"positive regulation of protein folding","BP"
"96","GO:1990830",0.0281783299291819,0.999639435025646,1,38,"cellular response to leukemia inhibitory factor","BP"
"98","GO:2000118",0.000732875905931883,1,1,1,"regulation of sodium-dependent phosphate transport","BP"
"101","GO:2000987",0.00185919754217576,0.999999201567395,1,2,"positive regulation of behavioral fear response","BP"
"102","GO:2001020",0.0045563418375493,0.999992000487373,1,6,"regulation of response to DNA damage stimulus","BP"
"103","GO:2001237",0.0159787410186517,0.999887097868664,1,21,"negative regulation of extrinsic apoptotic signaling pathway","BP"
